file_path,Brain,Genotype,Type,Striatal.Subregion,Bif_ampl_local,Bif_ampl_remote,Branch_Order,Depth,Sum_EucDistance,Max_EucDistance,Fractal_Dim,Height,Length,N_bifs,N_branch,N_stems,N_tips,Partition_asymmetry,Sum_PathDistance,Max_PathDistance,Width,Terminal_degree,Bif_tilt_local,Bif_tilt_remote,Bif_torque_local,Bif_torque_remote,ABEL_All,BAPL_All,ABEL_Internal,BAPL_Internal,ABEL_Terminal,BAPL_Terminal,Balancing_Factor,Centripetal_Bias,Convexity
hTME16-1_05_xyz-8337-7654-262,hTME16-1,WT,D2,CPi,74.5457,82.9837,7,60.51,25302.2,107.844,1.05099,140.7,1693.54,26,56,4,30,0.456259,36065.2,130.454,107.07,1.35252,112.726,110.672,102.982,93.935,24.93289227,30.23642857,11.26713832,12.85423077,36.77654569,45.301,0.67132931,2.888383748,0.815429688
hTME16-1_05_xyz-8401-9301-261,hTME16-1,WT,D1,CPi,69.1023,75.1981,3,83.4,25504.8,98.9641,1.03239,140.238,1540.83,19,43,5,24,0.238596,32755,138.734,115.231,1.31779,124.411,124.933,97.8618,97.0783,30.67542353,35.82860465,13.78151412,15.08842105,44.04976849,52.24791667,0.735302188,3.786654499,0.789940828
hTME16-1_05_xyz-8529-13228-332,hTME16-1,WT,D2,CPi,57.1077,67.0275,4,82.86,33552.9,99.1354,1.03619,151.291,1730.89,16,41,9,25,0.325,40096.9,114.489,103.888,1.20839,134.23,124.492,88.5016,106.337,35.73209092,42.21268293,14.77328246,15.8075,49.14572833,59.112,0.782941604,4.84628073,0.861454047
hTME16-1_05_xyz-8690-13639-307,hTME16-1,WT,D2,CPi,77.7217,68.492,6,62.07,48492.4,110.189,1.03317,163.04,1935.65,22,47,3,25,0.502814,61936.9,141.769,139.86,1.26519,113.03,118.275,77.9123,76.8734,34.85460015,41.17914894,11.27212152,12.11454545,55.60718134,66.756,0.761754223,4.316800246,0.919067215
hTME16-1_05_xyz-9083-8792-280,hTME16-1,WT,D2,CPi,77.7044,77.6707,7,86.42,50045.9,104.477,1.03428,138.76,2157.93,29,62,4,33,0.443678,75878.2,177.95,135.58,1.61605,115.29,117.047,89.2018,94.4884,29.45613548,34.80064516,13.94635069,14.96965517,43.08594637,52.22787879,0.646699723,2.636950983,0.86122449
hTME16-1_05_xyz-9121-13479-193,hTME16-1,WT,D2,CPi,47.6536,50.4626,6,59.26,18776.5,106.882,1.02473,140.557,2006.68,24,56,8,32,0.460317,23407.1,147.658,148.742,1.30789,133.513,133.027,93.8582,100.822,32.13549651,35.82892857,15.42126381,17.33166667,44.67117103,49.701875,0.814988148,5.908268805,0.758650519
hTME16-1_05_xyz-9253-10943-297,hTME16-1,WT,D1,CPi,67.0504,65.3762,5,71.43,38477.5,110.138,1.04421,136.513,1878.98,24,56,8,32,0.408333,49822.5,136.648,104.217,1.26438,112.333,124.724,76.6085,90.7705,27.27438144,33.54803571,13.58161404,14.80166667,37.543957,47.6078125,0.686635355,3.066616419,0.700692042
hTME16-1_05_xyz-9506-14140-312,hTME16-1,WT,D1,CPi,75.4909,69.8074,5,57.48,21401.7,111.965,1.03567,114.089,1116.13,12,28,4,16,0.75,25294.4,118.441,96.5496,1.16953,114.341,123.141,105.74,113.878,34.04570253,39.85607143,6.476121066,6.66,54.72288864,64.753125,0.788604974,5.007947362,0.882716049
hTME16-1_05_xyz-9852-12611-268,hTME16-1,WT,D2,CPi,79.2767,64.5086,5,54.82,29954.5,97.1502,1.0381,146.91,1652.78,21,49,7,28,0.357143,39753,144.952,74.0709,1.32191,107.953,120.209,91.767,86.6822,27.28464842,33.72469388,15.54050744,17.94047619,36.09275415,45.56285714,0.7242457,3.598301959,0.79
hTME16-1_06_xyz-1863-8324-243,hTME16-1,WT,D1,CPc,70.2178,61.0106,7,75.84,65918.7,123.05,1.02497,156.49,2661.79,31,68,6,37,0.564516,80981.6,138.817,119.281,1.1861,116.806,126.624,86.6986,90.355,34.29134187,39.13867647,8.301299959,8.736451613,56.06678239,64.61081081,0.808785877,5.671633154,0.769230769
hTME16-1_06_xyz-2473-6868-139,hTME16-1,WT,D2,CPc,87.5836,69.122,3,23.59,29857.1,120.443,1.02264,200.05,1309.34,7,21,7,14,0.333333,36696.3,154.821,163.77,1.17108,107.9,125.826,117.295,87.4219,54.45063307,62.3452381,21.36978978,23.41571429,70.99105472,81.81,0.861626068,8.466428633,0.890625
hTME16-1_06_xyz-3045-11190-295,hTME16-1,WT,D2,CPc,72.8842,75.1418,6,92.93,43876.1,96.9907,1.03766,135.739,2460.24,29,63,5,34,0.453859,59248.9,157.749,101.553,1.29925,119.558,118.129,94.0486,91.1685,33.0574347,39.04619048,11.05387013,12.09344828,51.82518096,62.03529412,0.750989707,4.085947828,0.846450617
hTME16-1_06_xyz-3744-5280-327,hTME16-1,WT,D1,CPi,74.1674,78.7263,5,38.91,35884.2,97.0808,1.08716,145.291,1935.91,20,46,6,26,0.466667,47657.1,121.695,95.7494,1.26203,119.668,117.248,100.067,102.158,30.60772534,42.07978261,10.58988756,11.452,46.00606209,65.63961538,0.690018744,3.108635786,0.840561224
hTME16-1_06_xyz-4288-5758-144,hTME16-1,WT,D2,CPc,60.3865,62.5681,5,63.88,39407.4,134.147,1.04068,179.85,1450.85,18,39,3,21,0.448677,46907.6,151.184,69.2109,1.59931,130.177,129.814,81.719,79.0885,31.2267015,37.19615385,18.04629281,19.75555556,42.52419466,52.1452381,0.783779945,4.869617286,0.945179584
hTME16-1_06_xyz-4456-11599-288,hTME16-1,WT,D1,CPc,86.4428,82.3564,5,91.17,49517.6,113.797,1.03338,157.839,2153.42,19,45,7,26,0.575188,65499.8,181.857,136.311,1.21405,103.082,110.912,87.8445,85.3562,40.43446789,47.84866667,14.18171216,15.05210526,59.619174,71.81538462,0.749042049,4.04652597,0.730867347
hTME16-1_06_xyz-4628-5189-337,hTME16-1,WT,D2,CPi,81.4835,63.3208,8,53.7,43242.9,109.544,1.03452,169.32,1977.14,32,66,2,34,0.500225,56073.1,139.708,99.3798,1.40651,111.059,125.097,88.6034,89.7341,25.40797175,29.95151515,9.878507828,10.523125,40.02393779,48.23705882,0.75924326,4.260896172,0.830246914
hTME16-1_06_xyz-5305-5097-351,hTME16-1,WT,D2,CPc,59.3245,62.3721,7,83.99,29846.3,98.152,1.04994,130.701,1649.06,27,58,4,31,0.492387,37289.8,118.113,108.286,1.25493,129.349,125.955,83.7174,85.8907,23.90141044,28.42603448,11.40448863,12.61481481,34.78582621,42.19709677,0.74548001,3.976159964,0.795224977
hTME16-1_06_xyz-5872-12309-293,hTME16-1,WT,D1,CPc,74.4655,64.7123,6,92.68,62690.9,125.279,1.03796,138.74,2920.66,31,71,9,40,0.440323,75687.9,134.757,145.21,1.27616,116.833,126.372,88.0328,97.4227,35.20434736,41.13084507,15.04964028,16.13258065,50.82424535,60.5045,0.786372336,4.943073514,0.734693878
